,platformSlug,platformUserIdentifier,modeKey,modeName,modeImageUrl,modeMaxRounds,isAvailable,timestamp,result,map,mapName,mapImageUrl,expiryDate,segment_type,platformUserHandle,hasWon,agent,agentName,agentColor,agentImageUrl,stat,rank,percentile,displayName,displayCategory,category,metadata,value,displayValue,displayType
642,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,kills2K,,,Kills 2K,Combat,combat,{},1.0,1,Number
643,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,kills3K,,,Kills 3K,Combat,combat,{},,,Number
644,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,kills4K,,,Kills 4K,Combat,combat,{},,,Number
645,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,kills5K,,,Kills 5K,Combat,combat,{},,,Number
646,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,kills6K,,,Kills 6K,Combat,combat,{},,,Number
647,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,plants,,,Plants,Combat,combat,{},4.0,4,Number
648,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackKills,,,Kills,Attack,attack,{},5.0,5,Number
649,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackDeaths,,,Deaths,Attack,attack,{},9.0,9,Number
650,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackAssists,,,Assists,Attack,attack,{},2.0,2,Number
651,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackRoundsWon,,,Rounds Won,Attack,attack,{},6.0,6,Number
652,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackRoundsLost,,,Rounds Lost,Attack,attack,{},6.0,6,Number
653,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackScore,,,Score,Attack,attack,{},1408.0,"1,408",Number
654,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackDamage,,,Damage,Attack,attack,{},902.0,902,Number
655,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackHeadshots,,,Headshots,Attack,attack,{},3.0,3,Number
656,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackTraded,,,Traded,Attack,attack,{},1.0,1,Number
657,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackSurvived,,,Survived,Attack,attack,{},3.0,3,Number
658,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackFirstBloods,,,First Bloods,Attack,attack,{},1.0,1,Number
659,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackFirstDeaths,,,First Deaths,Attack,attack,{},2.0,2,Number
660,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,attackKAST,,,KAST,Attack,attack,{},58.0,58.0%,NumberPercentage
661,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defuses,,,Defuses,Combat,combat,{},0.0,0,Number
662,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseKills,,,Kills,Defense,defense,{},0.0,0,Number
663,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseDeaths,,,Deaths,Defense,defense,{},7.0,7,Number
664,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseAssists,,,Assists,Defense,defense,{},1.0,1,Number
665,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseRoundsWon,,,Rounds Won,Defense,defense,{},0.0,0,Number
666,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseRoundsLost,,,Rounds Lost,Defense,defense,{},7.0,7,Number
667,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseScore,,,Score,Defense,defense,{},200.0,200,Number
668,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseDamage,,,Damage,Defense,defense,{},148.0,148,Number
669,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseHeadshots,,,Headshots,Defense,defense,{},0.0,0,Number
670,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseTraded,,,Traded,Defense,defense,{},1.0,1,Number
671,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseSurvived,,,Survived,Defense,defense,{},0.0,0,Number
672,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseFirstBloods,,,First Bloods,Defense,defense,{},0.0,0,Number
673,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseFirstDeaths,,,First Deaths,Defense,defense,{},4.0,4,Number
674,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,defenseKAST,,,KAST,Defense,defense,{},29.0,29.0%,NumberPercentage
675,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,kdRatio,,,K/D Ratio,,,{},0.3125,0.3,NumberPrecision1
676,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,scorePerRound,,,Avg. Score,,,{},84.63157894736842,84.6,NumberPrecision1
677,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,damagePerRound,,,Dmg/round,,,{},114.36842105263158,114.4,NumberPrecision1
678,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,headshotsPercentage,,,Headshot%,,,{},13.333333333333334,13,Number
679,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-08-26T20:26:29.297+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,320b2a48-4d9b-a075-30f1-1f93a9b638fa,Sova,#2688FF,https://titles.trackercdn.com/valorant-api/agents/320b2a48-4d9b-a075-30f1-1f93a9b638fa/displayicon.png,rank,,,Rating,,mmr,"{'iconUrl': 'https://trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/0.png', 'tierName': 'Unranked'}",,,String
680,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-07-02T13:00:09.955+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,1e58de9c-4950-5125-93e9-a0aee9f98746,Killjoy,#FEC0CB,https://titles.trackercdn.com/valorant-api/agents/1e58de9c-4950-5125-93e9-a0aee9f98746/displayicon.png,playtime,,,Playtime,Combat,combat,{},2107.0,35m 07s,TimeSeconds
681,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-07-02T13:00:09.955+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,1e58de9c-4950-5125-93e9-a0aee9f98746,Killjoy,#FEC0CB,https://titles.trackercdn.com/valorant-api/agents/1e58de9c-4950-5125-93e9-a0aee9f98746/displayicon.png,roundsPlayed,,,rounds_played,Combat,combat,{},21.0,21,Number
682,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-07-02T13:00:09.955+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,1e58de9c-4950-5125-93e9-a0aee9f98746,Killjoy,#FEC0CB,https://titles.trackercdn.com/valorant-api/agents/1e58de9c-4950-5125-93e9-a0aee9f98746/displayicon.png,roundsWon,,,Rounds Won,Combat,combat,{},8.0,8,Number
683,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-07-02T13:00:09.955+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,1e58de9c-4950-5125-93e9-a0aee9f98746,Killjoy,#FEC0CB,https://titles.trackercdn.com/valorant-api/agents/1e58de9c-4950-5125-93e9-a0aee9f98746/displayicon.png,roundsLost,,,Rounds Lost,Combat,combat,{},13.0,13,Number
684,riot,RayzenSama#6999,bomb,Competitive,https://trackercdn.com/cdn/tracker.gg/valorant/icons/modes/normal.png,25,True,2022-07-02T13:00:09.955+00:00,defeat,2c9d57ec-4431-9c5e-2939-8f9ef6dd5cba,Bind,https://trackercdn.com/cdn/tracker.gg/valorant/db/maps/bind.jpg,0001-01-01T00:00:00+00:00,overview,RayzenSama#6999,False,1e58de9c-4950-5125-93e9-a0aee9f98746,Killjoy,#FEC0CB,https://titles.trackercdn.com/valorant-api/agents/1e58de9c-4950-5125-93e9-a0aee9f98746/displayicon.png,placement,,,placement,Combat,combat,{},2.0,2,Number
